company,individual,role,start_date,end_date,is_current,is_leadership,littlesis_person_id,littlesis_company_id,company_matched_name
Helix Energy Solutions,Owen E Kratz,Director,1990-00-00,,True,True,12333,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Robert P Murphy,"Executive Vice President (Oil, Gas)",,,True,True,12332,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Anthony Tripodo,CFO,,,True,False,12331,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Anthony Tripodo,Executive Vice President,,,True,True,12331,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,A Wade Pursell,CFO,,,True,False,12330,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,A Wade Pursell,Former Executive Vice President,,,True,True,12330,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Bart H Heijermans,COO,,,True,False,12329,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Alisa B Johnson,Gen Counsel (CORP Secretary),,,True,False,12328,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Alisa B Johnson,SVP,,,True,True,12328,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,John V Lovoi,Director,2003-00-00,,True,True,12326,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Nancy K Quinn,,,,True,False,6371,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,William L Transier,Director,2000-00-00,,True,True,4168,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Erik Staffeldt,Vice President / Head,2015-00-00,,,True,310543,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,T William Porter III,,2004-00-00,,,False,12337,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Trennice Jackson,CIO,2016-00-00,,,False,297711,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Kevin Robison,Executive / Senior Vice President,2011-00-00,,,True,307933,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Cameron Wallace,,2016-00-00,,,False,313045,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Stephen Rogers,Vice President / Head,2016-00-00,,,True,322694,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Hin Chiu,Vice President / Head,2016-00-00,,,True,289866,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Kimberly Y Seitz,Comptroller,2016-00-00,,,False,309411,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Wallace Robertson,Vice President / Head,2012-00-00,,,True,307917,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Colin Johnston,Vice President / Head,2012-00-00,,,True,318159,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Charles Mcgregor,Vice President / Head,2016-00-00,,,True,302794,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Ian A Collie,Executive / Senior Vice President,2011-00-00,,,True,290324,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Roy Sijthoff,Executive / Senior Vice President,2016-00-00,,,True,309879,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Marty Hall,CIO,2016-00-00,,,False,317875,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Scott Andrew Sparks,COO,2016-00-00,,,False,310416,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Clifford V Chamblee,COO,2016-00-00,,,False,122550,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Jan A Rask,,2012-00-00,,,False,122549,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Anthony Tripodo,CFO,2015-00-00,,,False,12331,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Erik Heymann,Secretary,2016-00-00,,,False,296645,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Nancy K Quinn,Independent Director,,,,True,6371,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,James A Watt,Independent Director,,,,True,12334,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,James Nelson,Executive Vice President / Chief Financial Officer,,2015-00-00,,True,322372,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Alisa B Johnson,Executive Vice President,,,,True,318122,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Stephen Nairn,"Vice President, Well Operations U.K.",,2015-00-00,,True,304315,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Terry Hall Jamerson,"Director, Finance and Investor Relations",,,,True,297784,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Lloyd A Hajdik,Chief Accounting Officer,,2015-00-00,,True,122552,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,Owen E Kratz,Vice President Administration,,,,True,12333,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,John V Lovoi,Independent Director,,,,True,12326,283836,"Helix Energy Solutions Group, Inc."
Helix Energy Solutions,William L Transier,Independent Director,,,,True,4168,283836,"Helix Energy Solutions Group, Inc."
Hercules offshore,Robert W. Eifler,Director - Marketing and Contracts,2013-11-00,2015-03-00,,True,432947,83829,Hercules Offshore Inc.
Hercules offshore,John T. Reynolds,Director,2004-00-00,2009-00-00,,True,239281,83829,Hercules Offshore Inc.
Hercules offshore,O Thierry Pilenko,Director,2006-00-00,,,True,238958,83829,Hercules Offshore Inc.
Hercules offshore,Stephen M Butz,CFO,,,True,False,85637,83829,Hercules Offshore Inc.
Hercules offshore,John T Rynd,Director,,,True,True,83833,83829,Hercules Offshore Inc.
Hercules offshore,Thomas J Madonna,Director,2005-11-00,,True,True,83832,83829,Hercules Offshore Inc.
Hercules offshore,F Gardner Parker,Director,2005-11-00,,True,True,83831,83829,Hercules Offshore Inc.
Hercules offshore,Thomas R Bates Jr,Chairman,2009-00-00,,True,True,83830,83829,Hercules Offshore Inc.
Hercules offshore,Steven A Webster,Director,2005-05-00,,True,True,65717,83829,Hercules Offshore Inc.
Hudson Partnership,Joseph Kusnan,general partner,,,True,False,186144,186146,Hudson + East Partnership
IN Situ Oil Sands Alliance,Steve Spence,Director,,,,True,115236,115207,In Situ Oil Sands Alliance
IN Situ Oil Sands Alliance,Sveinung Svarte,Director,,,,True,98690,115207,In Situ Oil Sands Alliance
IN Situ Oil Sands Alliance,Bill McCaffrey,Director,,,,True,115235,115207,In Situ Oil Sands Alliance
IN Situ Oil Sands Alliance,Chris Bloomer,Director,,,,True,115234,115207,In Situ Oil Sands Alliance
IN Situ Oil Sands Alliance,Glen Schmidt,Chairman,,,False,True,115233,115207,In Situ Oil Sands Alliance
IN Situ Oil Sands Alliance,Peter Sametz,Chairman,,,,True,115232,115207,In Situ Oil Sands Alliance
Intertek,Michael P Wareing,Senior Independent Director,2011-00-00,,True,True,135884,136302,Intertek Group plc
Iri International,Frances Townsend,Board Member,,,True,True,69328,35003,International Republican Institute
Iri International,Evanna Hu,,,,,False,444422,35003,International Republican Institute
Iri International,Georgina Downer,,,,False,False,375416,35003,International Republican Institute
Iri International,Ana Rold,"Council Member, Women's Democracy Network",2014-00-00,,,False,367691,35003,International Republican Institute
Iri International,Mark Green,President,,,,True,13706,35003,International Republican Institute
Iri International,Konstantin Kilimnik,staff member,1995-00-00,,,False,272518,35003,International Republican Institute
Iri International,Stephen Biegun,Resident Director in the Russian Federation ,1992-00-00,1994-00-00,False,True,155036,35003,International Republican Institute
Iri International,Daniel Twining,President  ,2017-09-00,,True,True,326388,35003,International Republican Institute
Iri International,John G Murphy,,,,False,False,230251,35003,International Republican Institute
Iri International,George Folsom,Chairman,,,False,True,83887,35003,International Republican Institute
Iri International,Sam LaHood,,,,True,False,92512,35003,International Republican Institute
Iri International,Olin L Wethington,Director,2006-00-00,,True,True,83877,35003,International Republican Institute
Iri International,Margaret D Tutwiler,Director,,,True,True,63139,35003,International Republican Institute
Iri International,Gordon Harold Smith,Director,,,True,True,13600,35003,International Republican Institute
Iri International,Joseph R Schmuckler,Director,,,True,True,70992,35003,International Republican Institute
Iri International,John F W Rogers,Director,,,True,True,83875,35003,International Republican Institute
Iri International,Alec L Poitevint II,Director,,,True,True,83871,35003,International Republican Institute
Iri International,Constance Berry Newman,Director,,,True,True,82199,35003,International Republican Institute
Iri International,Stephan M Minikes,Director,,,True,True,23830,35003,International Republican Institute
Iri International,Peter Madigan,Director,,,True,True,17838,35003,International Republican Institute
Iri International,Michael Kostiw,vice president,,,False,True,83869,35003,International Republican Institute
Iri International,Michael Kostiw,Director,,,True,True,83869,35003,International Republican Institute
Iri International,James Thomas Kolbe,Director,,,True,True,13720,35003,International Republican Institute
Iri International,William J Hybl,Director,,,True,True,82968,35003,International Republican Institute
Iri International,Cheryl F Halpern,Director,,,True,True,83866,35003,International Republican Institute
Iri International,Janet Mullins Grissom,Director,,,True,True,18603,35003,International Republican Institute
Iri International,Kay Granger,Director,,,True,True,13311,35003,International Republican Institute
Iri International,Lindsey Graham,Director,,,True,True,13310,35003,International Republican Institute
Iri International,Alison Fortier,Director,,,True,True,20436,35003,International Republican Institute
Iri International,Frank Fahrenkopf,Director,,,True,True,44902,35003,International Republican Institute
Iri International,David Timothy Dreier,Director,,,True,True,13259,35003,International Republican Institute
Iri International,Gahl Hodges Burt,Director,,,True,True,69571,35003,International Republican Institute
Iri International,J William Middendorf II,Secretary - Treasurer,,,True,False,33818,35003,International Republican Institute
Iri International,Richard S Williamson,Vice Chairman,,,True,True,17325,35003,International Republican Institute
Iri International,Brent Scowcroft,Director,,,True,True,4963,35003,International Republican Institute
Iri International,John McCain,Chairman,,,True,True,13443,35003,International Republican Institute
Iri International,Lorne W Craner,President,1995-00-00,2001-00-00,,True,69149,35003,International Republican Institute
Iri International,Lorne W Craner,President,2004-00-00,,True,True,69149,35003,International Republican Institute
Iri International,Sondra Govatski,Grants Administrator,2005-04-00,,True,False,83853,35003,International Republican Institute
Iri International,Randy Scheunemann,Director,,,True,True,20307,35003,International Republican Institute
Iri International,Munawar H. Hidayatallah,Consultant,1999-08-00,2000-02-00,,False,343167,343170,IRI International Corp.
Island Operating,Robert Mujica Jr,,2022-01-01,2022-12-31,False,False,100882,92552,Roosevelt Island Operating Corporation
Island Operating,Herbert Berman,President,,,False,True,338501,92552,Roosevelt Island Operating Corporation
Jkx Oil & Gas,Michael Bakunenko,,,,True,False,357743,357739,JKX Oil & Gas
Jkx Oil & Gas,Tony Alves,,,,True,False,357742,357739,JKX Oil & Gas
Jkx Oil & Gas,Charles Valceschini,,,,True,False,357741,357739,JKX Oil & Gas
Key Energy Services,J Robinson West,Director,,,False,True,12745,991,Key Energy Services
Key Energy Services,Bill Owens,Director,,,True,True,33969,991,Key Energy Services
Key Energy Services,Mark H Rosenberg,,2013-05-00,,False,False,122648,991,Key Energy Services
Key Energy Services,David J Breazzano,Director,,,False,True,12734,991,Key Energy Services
Key Energy Services,Thomas R Pipes,SVP,,,,True,122662,991,Key Energy Services
Key Energy Services,F Doug McDonald,SVP,,,,True,122661,991,Key Energy Services
Key Energy Services,Ike C Smith,Vice President,,,,True,122660,991,Key Energy Services
Key Energy Services,Dennis C Douglas,SVP,,,True,True,122659,991,Key Energy Services
Key Energy Services,Kimberly R Frye,"SVP, GC and Secretary",,,True,True,122658,991,Key Energy Services
Key Energy Services,Taylor M Whichard III,CFO,,,True,False,122657,991,Key Energy Services
Key Energy Services,Jeffrey S Skelly,SVP,2010-06-00,,True,True,122656,991,Key Energy Services
Key Energy Services,Guillermo A Capacho,SVP,2010-08-00,,True,True,122655,991,Key Energy Services
Key Energy Services,Carter A Ward,,2010-11-00,,False,False,122654,991,Key Energy Services
Key Energy Services,Richard C Jacquier,Vice President,2011-02-00,,,True,122653,991,Key Energy Services
Key Energy Services,Pat Williamson,"VP, Fishing & Rental Services",2011-02-00,,,True,122652,991,Key Energy Services
Key Energy Services,Mark Alan Cox,Vice President,2012-03-00,,True,True,122651,991,Key Energy Services
Key Energy Services,Mark Alan Cox,Controller,2012-03-00,,True,False,122651,991,Key Energy Services
Key Energy Services,Barry B Ekstrand,VP Coiled Tubing Services,2012-05-00,,True,True,122650,991,Key Energy Services
Key Energy Services,William D Moss,SVP,2013-01-00,,True,True,122649,991,Key Energy Services
Key Energy Services,Daniel L Dienstbier,Director,,,False,True,12747,991,Key Energy Services
Key Energy Services,Morton Wolkowitz,Director,,,False,True,12746,991,Key Energy Services
Key Energy Services,Kim B Clarke,SVP (Chief People Officer),,,True,True,12744,991,Key Energy Services
Key Energy Services,William M Austin,CFO,,,True,False,12742,991,Key Energy Services
Key Energy Services,William M Austin,SVP,,,True,True,12742,991,Key Energy Services
Key Energy Services,W Phillip Marcum,Director,,,True,True,12741,991,Key Energy Services
Key Energy Services,Kevin P Collins,Director,,,True,True,12740,991,Key Energy Services
Key Energy Services,Lynn R Coleman,Director,,,True,True,12739,991,Key Energy Services
Key Energy Services,William D Fertig,Director,,,True,True,12738,991,Key Energy Services
Key Energy Services,Robert K Reeves,Director,,,True,True,3194,991,Key Energy Services
Key Energy Services,Newton W Wilson III,General Counsel,,,True,False,12737,991,Key Energy Services
Key Energy Services,Newton W Wilson III,SVP,,,True,True,12737,991,Key Energy Services
Key Energy Services,Ralph S Michael III,Director,,,True,True,5636,991,Key Energy Services
Key Energy Services,Richard J Alario,CEO,,,True,True,12736,991,Key Energy Services
Key Energy Services,Richard J Alario,Chairman,,,True,True,12736,991,Key Energy Services
Key Energy Services,Richard J Alario,President,,,True,True,12736,991,Key Energy Services
Key Energy Services,Richard J Alario,Director,,,True,True,12736,991,Key Energy Services
Key Energy Services,Arlene M Yocum,Director,,,True,True,12735,991,Key Energy Services
Key Energy Services,Don D Weinheimer,SVP (Business Development),,,True,True,12733,991,Key Energy Services
Key Energy Services,D Bryan Norwood,Vice President,,,True,True,12732,991,Key Energy Services
Key Energy Services,D Bryan Norwood,Treasurer,,,True,False,12732,991,Key Energy Services
Key Energy Services,Jim D Flynt,SVP (Western Region),,,True,True,12731,991,Key Energy Services
Key Energy Services,Phil G Coyne,SVP (Eastern Region),,,True,True,12730,991,Key Energy Services
Key Energy Services,J Marshall Dodson,CAO,,,True,False,12729,991,Key Energy Services
Key Energy Services,J Marshall Dodson,Vice President,,,True,True,12729,991,Key Energy Services
Key Energy Services,David J Breazzano,Board Member,,,,True,12734,193938,Key Energy Services Inc.
Key Energy Services,Thomas Kenneth Grundman,Chief Financial Officer,1999-07-00,2001-12-00,,True,193937,193938,Key Energy Services Inc.
Keystone Inc,Jen Pavlik,VP and Chief of Staff,2019-00-00,,True,True,401734,110310,"Keystone Group, L.P."
Keystone Inc,William L Rogers,,1983-00-00,1988-00-00,,False,104423,110310,"Keystone Group, L.P."
Keystone Inc,David Bonderman,Chief Operating Officer,,,False,True,15126,110310,"Keystone Group, L.P."
Keystone Inc,Stratton R. Heath III,CFO,,,True,False,340555,110310,"Keystone Group, L.P."
Keystone Inc,Robert Muse Bass,President,,,True,True,15008,110310,"Keystone Group, L.P."
Keystone Inc,James G Coulter,,1986-00-00,,,False,15190,110310,"Keystone Group, L.P."
Keystone Inc,Robert W Singer,CEO,1997-00-00,2001-10-00,,True,245057,244833,Keystone Consolidated Industries Inc
Keystone Inc,John Walter Tucker Jr,Director,,,False,True,244817,244833,Keystone Consolidated Industries Inc
Keystone Inc,Frank Kozel,Principal,,,True,False,146063,146064,Keystone Energy Oil & Gas Inc
Koch Pipeline,Todd McKimmey,,,,,False,105823,41469,"Koch Pipeline Company, LP"
Koch Pipeline,Dave Stecher,Division Manager,,,True,True,75976,41469,"Koch Pipeline Company, LP"
Koch Pipeline,Bob O'Hair,President,,,True,True,75973,41469,"Koch Pipeline Company, LP"
